,ABL1,ADA,AKT1,AKT2,AKT3,ALDOA,ALDOC,ALK,APC,ATM,BCL2,BCL2A1,BCL2L1,BCL2L2,BID,BRAF,BRCA1,BRCA2,BTK,CDH1,CDK2,CDK4,CDK6,CDK9,CDKN2A,CETN2,CHEK1,CHEK2,DHFR,DLAT,DLD,EGFR,ENO1,ERBB2,ERCC1,FBP1,FGFR2,FGFR3,FLT3,G6PC,G6PD,GAPDH,GATA3,GCK,GOT1,GOT2,HDAC1,HDAC2,HDAC6,HK1,HSP90AA1,IGF1,IGF1R,IGFBP3,IGHMBP2,IMPDH1,JAK2,KDR,KIT,LDHA,LDHB,MAP2K1,MAP2K2,MAP3K1,MAPK12,MAPK1,MCL1,MDH1,MDH2,MDM2,ME1,ME2,MET,MLH1,MSH6,MTOR,NF1,PARP1,PARP2,PBRM1,PC,PCK1,PDGFRA,PDHA1,PDHB,PDHX,PFKL,PGAM1,PGD,PGK1,PIK3CA,PIK3R1,POLD4,POLR2A,PPM1D,PRKDC,PTEN,RAD23B,RAD51,RAD9A,RB1,RBX1,RELA,RPIA,RPS6KB1,RRM1,RUNX1,SMAD4,SMARCA4,SMARCB1,SMO,SRC,TKT,TNFRSF10B,TOP1,TP53,TPI1,TSC1,TYMS,UBB,UBC,UNG,USP1,VEGFA,VHL,WEE1
5054,-0.276732981,0.274398208,0.614656031,0.344189465,-0.082990229,0.374237329,0.214912698,0.939688802,0.167566404,-0.196580291,-0.004748986,0.016748797,0.207243949,-0.829576612,-0.127105862,0.291402429,-0.328345478,0.721668243,-0.006389037,0.238321245,0.349769145,0.65312326,0.425924867,1.100483418,-0.501921237,0.109762795,0.269265175,-0.140990064,0.252227008,0.02316457,0.567360699,-0.043555342,0.821415424,-0.139271125,-0.28915143,-0.237745553,-0.372686863,0.270454824,0.099037021,-0.199179515,-0.476213396,0.136996999,0.002815572,0.24796921,0.504178822,0.31156981,0.44495663,0.150871664,-1.189129472,-0.015563995,0.337848485,0.39994368,0.071325302,-0.672673345,0.450075418,0.327819943,-0.106455833,-0.546355665,0.987165928,0.042496819,0.901928127,0.359270036,-0.631306887,-1.212979674,0.917323709,1.331669331,-0.526191413,0.679649115,0.999404848,0.204111814,-0.409055412,0.45389238,-0.456844896,0.227499276,0.267394006,0.556092441,-0.853265047,0.405857742,0.4037745,-0.150400639,-0.582210064,0.191268623,-0.052505344,1.546217084,-0.264728367,0.145624503,0.218381912,-0.54201138,-0.217537522,0.181826234,-0.463620335,-0.362379909,-0.357580841,0.548453629,0.643144727,0.100374997,0.638447285,0.600309432,-0.303462088,0.96937722,-0.23317951,0.107572004,-0.621553659,0.107590422,-0.067005396,0.802790701,0.440631598,-0.863244951,-0.605946004,0.296904624,0.361742377,-0.210549429,0.52643019,0.302662462,0.200204015,-1.018691778,0.966778934,0.201035485,-0.440737575,-0.244108528,-0.385983884,-0.684525013,0.057923354,0.609093666,0.727334797,0.298412889
3108,0.70751107,-0.05268109,0.6264143,-0.08202313,0.17505689,0.0899191,0.24789746,0.23493072,-0.3493163,0.32638189,0.11033997,-0.3815321,0.11136854,0.35155979,-0.98426288,-0.34158304,-0.10611148,0.55334377,-0.13513988,-0.076399,0.28098425,1.00905275,0.88293612,-0.32874054,0.24479172,0.29902059,0.17514817,0.36053064,0.3894935,0.24923831,0.31134272,0.13681287,-0.03988399,0.95063412,-0.50098896,1.58856952,0.93729669,-0.16784744,0.30174881,0.17688888,0.94915187,0.14682704,-0.01104019,0.93245018,-0.29149216,0.14005372,0.2982204,1.08749974,0.30231917,1.22712874,-0.64436173,1.06714225,-0.11963124,-0.46303743,0.17252278,2.70032072,0.88967037,0.95012659,-0.14325599,-0.54885703,0.55109638,0.06319683,1.00463486,0.01378386,-0.18705408,-0.09223375,-0.12063941,0.22788934,1.36303198,0.65510052,0.05707347,0.48225558,-0.07846186,-0.13915294,0.2460026,-0.30387348,0.06880416,0.34489015,-0.13651659,0.06638834,0.95417273,-0.40119192,-0.25874922,0.22212251,-0.37594247,-0.33805847,0.32075804,-0.31452394,-0.29799241,1.23858297,0.40595958,0.14061722,0.08408541,0.16325338,-0.18118538,0.13622501,0.1145649,-0.69032615,1.63021827,-0.68441015,-0.0833392,0.89232934,-0.3777062,0.04971342,-0.24644727,0.01280913,0.44441116,0.71616203,0.61440855,-0.5300566,-0.83900905,-0.24490595,0.51055396,0.3622615,0.61365962,0.33332676,0.07581054,-0.10297763,0.14250341,0.88395071,0.13324995,-0.82315004,0.48290095,-0.10976161,0.33809015,0.04187463
1950,0.325838625,1.077176809,0.780919909,0.008558108,1.124650121,1.292146444,0.733411729,0.444937438,0.222149566,-0.268238544,0.754940391,-0.374545991,-0.127990633,-1.102253675,-0.063805304,0.007492546,-0.267907202,0.773722053,0.411682248,-0.638490319,-0.485826343,0.203783855,-0.092818253,-0.420677662,-0.031727523,0.629105866,0.840977907,0.093350969,1.009314299,-0.447961986,-0.031889148,0.696481824,-0.429068983,0.548041582,1.07057929,2.000134945,0.857349515,-0.011968583,-0.671269417,0.25443688,0.893788218,-0.095892809,-0.135892794,0.560063779,0.132125437,-0.674075007,-0.150997058,-0.125960633,1.450676441,0.240453035,-0.16445671,0.489645779,-0.071071088,-0.367553651,-0.898628175,-0.51707226,0.338075936,1.866066813,0.634652734,-0.402179062,0.557816267,0.159969896,0.756402493,-0.113527507,0.156001523,0.134212255,-0.838720858,-0.6405617,0.522581518,0.260966659,0.904304504,0.200716689,-0.070727766,-0.505658507,0.836101413,0.115622826,0.452149332,-0.283679098,-0.317500234,-0.062767103,-0.201041564,-0.367267132,-0.863900721,0.747241616,-0.171093598,1.419294953,1.012472153,0.401879221,0.369532913,-0.062879913,-0.508253574,0.607084751,-0.503793359,0.749030769,-0.272497863,1.375800014,0.062580347,-0.12124528,0.449739426,0.737440825,-0.150356755,0.431555092,-0.288300276,-0.585121989,-0.694526315,0.580299675,0.07635469,0.558246613,-0.667032719,-0.906295717,1.383332372,1.278363705,0.687156439,-0.65579927,0.067927808,-0.494176179,0.619973898,-0.575148463,0.979699731,1.299597502,0.703408122,0.489249945,-0.0650419,-0.186668113,-0.146040022,0.662672639
351,0.096292168,0.745033979,0.163457349,-0.126502857,-0.149730668,0.155849338,0.63295877,-0.044846255,0.344131172,-0.32764715,0.173785836,-0.027183052,-1.308943272,-0.785584211,0.250491321,0.63391304,-0.274636388,0.060925409,0.001376599,-0.577657402,-0.207866609,0.000626888,-0.256881475,-0.355640411,0.281574905,-0.230637133,-0.301599979,-0.894141674,0.98138696,-0.00058257,0.189469472,-0.065760627,-1.628780603,0.181016564,0.798915029,1.269151568,0.123594657,-0.017868318,-0.410191029,-0.103325389,-0.078327991,-0.062738232,0.141432852,0.187000677,0.017368376,-0.890571594,-1.22316289,-0.540914714,0.165505961,0.850363731,-0.315031827,0.037148051,-0.216303065,-0.562922537,-0.953734338,-0.762628794,-0.040717065,0.111039281,0.092645906,-0.297356784,0.141234174,-0.03063816,0.325799584,0.059025928,-0.194296494,-0.153323084,-0.666960239,-0.90625757,0.033245195,-0.41494289,0.002596838,0.243283331,-0.439233184,-0.012059887,1.025857687,0.037369702,0.413158596,-0.535208404,-0.343072802,-0.063900158,-0.193190768,-0.328137368,-0.751369,0.036737897,-0.000111258,0.807025909,0.032561787,0.000882238,-0.000926459,-0.685157895,-1.036023378,0.001695421,-0.579787016,0.405938745,0.110945202,1.182850003,0.033828706,0.00934127,0.548428893,0.280704737,-0.544122696,-0.035833702,-0.022267105,-0.00123143,0.054701552,-0.19219774,-0.898495615,0.235701054,-0.786287427,-0.462320805,-0.283529609,0.653063119,-1.154132247,0.412478566,0.841459394,-1.667992234,0.702252328,-0.010851094,0.826125741,-0.02907382,-0.092939928,0.002525,-0.384960413,-0.417354971,0.38552478,0.615247786
4846,0.306094468,1.477576017,0.538928509,-0.019475399,0.351406753,0.709046841,1.113059402,0.160875201,-0.082971454,-0.099998221,-0.074202694,0.481677353,-0.557761431,-0.890504658,-0.260728717,0.447753698,-0.096068889,0.909653723,1.092415333,-0.572968423,-0.006372343,-0.023923621,-0.237431079,-0.332324714,-0.295758247,0.412691444,0.486498535,0.133147448,1.377547503,-0.519705415,-0.314459592,0.914090931,-0.073646665,0.373577446,0.217878446,-0.411077917,0.606779695,-0.091547772,-0.186805069,1.271462321,0.568126559,-0.287952691,0.621631503,-0.559514761,0.170458823,-0.503723621,-0.222467825,0.657467187,1.149950981,0.374326319,-0.117538855,0.172761098,-0.083439797,-0.094744369,0.000831364,-0.367714673,0.348863125,1.835129499,0.867764056,-0.05195694,0.476931453,-0.629976451,1.544717908,0.233291522,-0.062998414,-0.316984445,-0.305937409,-0.150667548,0.032696337,0.991626024,0.27645722,0.141349688,-0.10418316,0.540850401,0.554295778,0.531232774,1.291184664,-0.001497358,-0.182840347,0.009342238,-0.325792193,-0.79309696,-0.757554114,0.527868509,-0.936538458,2.498599529,1.105557799,0.830567837,-0.002904318,-0.310181707,1.077359676,0.434280515,-0.45985201,0.97056526,-0.247998864,3.142174959,0.560148001,-0.088217795,0.032723181,-0.525771439,-0.555626631,-0.174869865,-0.344617009,-0.624422431,-0.120710969,0.544697583,0.077652328,0.226417467,-0.075333215,-0.03469678,-0.058439225,0.648546517,-0.02703879,-0.439583063,0.360816866,-0.290589333,0.498935551,-0.79654187,1.131341338,0.994811535,0.263139904,1.224274993,0.551837683,-0.337563545,-0.289445967,0.019167028
1452,0.048724111,-0.365144044,0.274194837,0.057912629,0.227122754,0.177654609,-0.387010038,1.136678696,0.357561112,-0.142030463,0.189036742,0.088522598,-1.20118928,0.01327043,0.149861187,0.325257063,-0.333965749,-0.316473901,0.190941796,-0.453528434,-0.428829163,-0.039732527,-0.337106079,-0.262854397,-0.954621911,-0.233912319,0.080045104,-0.3062222,-1.683748603,-0.866915643,0.009157701,0.230701357,-0.504867077,0.018227084,0.50486666,-0.502671659,0.93088758,-0.849862039,-0.53283459,0.024034798,-0.242398113,-0.443432808,-0.321340144,-0.378348947,-0.778142691,-0.423568398,0.207802072,-0.494413406,0.710412979,-0.119728923,-0.501120389,0.050960269,-0.444468528,-0.15381591,-0.177106023,0.166863352,0.281533808,0.397272795,0.076515943,-0.073370636,-0.274844647,0.05369056,-0.645619333,0.203996092,0.294562519,0.99491632,-0.865924656,-0.281257778,-0.07450439,-0.33732909,0.531759977,-0.848639488,-0.393011004,-0.660915375,-1.284416914,-0.351610184,-0.658047319,0.331965357,-0.563996196,-0.051753353,-1.312006831,-0.321276903,-0.637872338,0.00080955,-0.473026812,-0.021456251,-0.046509832,0.019063117,-0.123828277,-0.126364037,-0.830262959,-1.054160237,0.103194118,-0.039728522,-0.214433789,-0.698624969,-0.742397368,-0.232797548,-0.472274423,-0.022277489,-0.415334076,0.49106735,-0.270863891,-0.122092418,-0.164471597,-0.223071411,-0.483904511,0.389717639,-0.825128555,-0.509824455,0.204842597,0.602959991,-1.477638722,0.98697573,-1.784331322,-0.573355913,-1.03797555,-0.301206738,0.45731467,0.397928834,0.681370258,0.037550002,0.189873993,-0.207380131,-0.316362917,0.378600121
4776,0.217401117,1.283599377,0.896163285,0.404851854,0.978846908,1.152348995,0.530418694,-0.120115489,0.368224353,-0.036681008,0.179941803,-0.283413142,-0.258968353,-0.983739197,0.054738048,0.809191823,-0.282477885,0.900981128,0.454606533,-0.394178212,-0.512174606,-0.840004981,-0.066375844,-0.660574496,0.217824996,0.919113278,0.258649647,-0.330933839,1.446115494,-0.710723281,-0.248307034,0.655044556,-0.675679505,0.256293654,0.362487644,1.360681891,0.600251079,0.007474735,-0.560091972,-0.102075271,0.640978694,-0.475061268,0.287572443,0.044146467,0.219208896,-0.955577731,-0.240840495,-0.406612426,0.928530514,0.278276682,-0.134854496,0.466577888,-0.018693116,-0.19698301,-0.404153287,-0.765013337,0.418742329,1.643671036,0.541455686,-0.626512945,0.697634459,0.295836598,1.490326524,-0.318380147,0.141446546,-0.382250726,-1.120620251,-0.74262476,0.733757555,0.497544914,0.653348207,0.009817353,-0.227540955,-0.630574703,0.946796119,0.151282549,0.573591113,-0.311377466,-0.559104323,-0.054228887,0.120944664,-0.566182494,-0.568582594,0.013943851,-0.922571421,1.054744959,0.977826536,0.417721003,0.206074864,-0.027672661,-0.400806993,-0.073561765,-0.195692971,0.293640554,-0.637386918,1.290300012,-0.308954537,-0.443525255,0.823786557,-0.431687415,-0.487794489,0.537433982,-0.333986759,-0.438831449,-0.31493485,0.013220504,-0.540847898,0.616858959,-0.498824507,-0.909789801,0.640183806,1.068770409,0.972873569,-0.611021161,0.886252522,-0.020676373,0.674149394,-0.803595781,1.347904325,0.548584819,0.644357145,0.338650018,-0.279218912,-0.666047454,-0.304433852,0.404400408
6908,0.130953223,-0.418057442,-0.407034487,-0.464366436,-0.584088206,-1.183004975,-0.358193696,1.33126688,0.05770269,0.595743477,-0.150052816,0.886409163,1.268484354,0.448934108,-1.244158387,-0.240079626,0.217644244,-0.377934635,-0.258729845,0.769082189,0.323092103,0.362389475,0.08651121,0.411282837,-0.043176219,-0.17259407,-0.191357523,0.584914744,0.309363008,0.546977103,-0.374108225,-0.282935292,0.199019521,-0.190922379,-0.91215688,-0.025123209,-0.471033633,0.419601619,0.5799101,-1.118632674,-0.549017906,0.34644708,-0.71435374,-0.07978107,0.086507186,0.64954102,0.180565119,-0.21426037,-1.107366562,-0.37374863,0.406543911,-0.877949536,0.152071998,0.18431586,0.5038324,0.815045953,0.829052448,-0.601960063,-0.825484395,0.78984797,-0.940230489,0.190014541,-0.177125677,0.705450714,-0.128337383,-0.893752694,1.762382984,-0.18172884,-0.523923755,-0.273938239,-0.399796188,-0.432638347,0.519706726,0.125839159,-1.029336333,-0.00796346,0.101107866,-0.168901503,0.510506213,0.264876157,-0.294931918,0.947106361,0.285242349,0.686587393,0.652726412,-0.27140972,-0.556081593,-0.111513346,-0.638657033,0.580438375,-0.005288464,-0.59864378,-0.34714964,-0.684999883,-0.549528003,0.502000034,0.248435408,-2.384864569,-0.810629725,0.409272134,0.477351069,-0.30921942,0.394075543,-0.276017308,0.537983119,-0.971074224,0.538811326,-0.112017065,-0.086132117,0.16078788,-0.689593136,-0.300263762,0.738890886,0.626466155,-0.52221179,0.816395998,-0.825103521,0.084666364,-0.144125685,-1.007525444,-0.316765428,0.469324946,-0.475591362,0.300631106,-0.597876787,-1.100496531
672,-0.02582744,0.04319173,-0.28589362,-0.38223565,-0.23730674,-0.73361087,-1.02996874,0.24346915,-1.49934411,-0.11706783,-0.64975721,0.73251766,0.15057123,0.23506117,-0.78801298,-0.41560331,-1.79215086,-0.54535162,-0.26957238,0.36504352,0.25000846,-1.49376559,0.03869717,0.43608719,-0.35955039,-0.76381785,0.20460372,0.76460367,-0.79024988,0.80935693,-0.24265076,0.03679053,-0.38819516,0.11281704,-1.55031288,-1.24949121,-0.40077588,0.31555861,0.11295341,-0.62821037,-0.70944196,-0.14812106,-0.10198358,0.08821425,0.09517673,1.18770671,-0.24009325,-0.66289514,-0.42739725,-0.17767522,0.3966344,-0.52449954,0.66694111,0.24670973,0.91872603,0.64255834,-0.23533562,-0.91532701,-0.24875733,0.12405246,-0.38490283,-0.06729865,-0.46738076,0.17347661,0.19537957,-0.20310637,0.94635201,-0.42578357,-0.86468267,-1.07928729,-0.55909735,-1.08216584,0.29909438,0.21510327,-0.7306481,-0.14661893,-0.62652361,0.50359499,-0.08203422,0.85015339,-1.401438,0.5255186,0.51426208,-2.03132224,0.0497017,-1.27652574,-0.62428498,0.46765685,0.67853689,0.50826555,-0.29019713,-0.74193251,0.48150676,-0.04350934,-0.76284063,-0.93037498,-0.86955339,-0.42330831,-0.87085873,0.24534222,0.47923222,-0.93434596,0.52599251,-0.22004338,0.23228675,0.23223224,0.95284814,-0.56764638,0.26958889,-0.42520854,0.15337928,-1.47484303,-0.509215,0.18499027,-0.82059461,0.15110095,-2.00743675,0.30704287,-0.92174864,-0.04897642,-0.77928603,-0.19142501,-1.50827944,0.66803938,-0.0860226,-2.21529198
5710,0.103904478,-0.135091752,-0.699538231,0.047508139,-0.161447838,-0.258554578,-0.76623565,0.952945828,0.627761483,-0.136957929,0.488922626,0.80858928,-0.013973057,0.592441618,0.141611993,-0.883638203,0.419065773,-0.926246047,0.415689141,0.259783536,0.186805651,0.777478099,-0.093259402,-0.39010337,-0.49280417,-0.892439425,-0.538794219,-0.145117044,-1.797728896,0.279069006,0.641219556,-0.667535245,-0.4074139,-0.291963995,-1.151218653,1.452356815,-0.251149327,-0.042774126,-0.282748729,0.220017567,-0.904662549,-0.252321988,-0.286101609,-3.384804726,-1.07714653,0.529431581,0.083455242,-0.535464525,-0.551216066,-0.221495092,-0.061767787,-0.439067572,-0.091224954,-0.062080428,0.405805826,1.031822085,-0.245639265,-1.263063312,-0.215113387,0.326359928,-0.788307846,0.446149707,-0.540301204,0.391804516,-0.991691768,-0.147898495,0.126089126,0.604303539,-0.414092362,-0.524987459,-0.830040574,-0.560795426,-0.008074048,-0.481622219,-0.573586106,0.100206792,-0.651397705,-0.657594025,-0.294762343,0.237703949,0.102667168,-0.300803453,-0.90466696,0.121133417,0.060756423,-1.275669575,-0.851537764,-0.176660463,0.279162824,0.115425453,0.13358523,-0.24986431,-0.265214622,-0.673053265,-2.493190765,1.212450027,0.154515848,0.351659626,-0.228523344,-0.128597423,0.001819719,0.244504273,-0.19678241,0.039554663,-0.671151876,-0.553181946,-0.004981563,-0.35635376,0.350313872,0.031292699,-1.557854772,-1.119616389,-0.056187674,-0.322404206,-0.871248364,0.632899582,-1.830975056,-0.314105093,-0.333220899,-0.387720495,-0.765820563,0.415574998,-0.091271535,0.093898676,-0.991192102,-0.598228216
2115,0.409321457,-0.044358447,-0.026618648,0.679511547,1.007747054,1.434372663,0.553981304,0.646379769,-0.342364609,0.060755417,0.213566631,1.107402086,0.307574213,0.150844157,-0.686485529,0.352805078,-0.003089961,0.67006737,0.551994562,-0.263577223,-0.282682478,-0.167686492,-0.171393231,-0.390555054,-0.30046767,0.722879648,0.07676781,-0.179883391,0.183995396,-0.037679911,-0.127176195,-0.049798641,-1.125570893,0.601928115,0.169256225,0.502892792,0.653912485,-0.505557954,-0.388096958,0.595694423,0.37490508,0.093745127,-0.349624246,1.92775166,-0.172162697,-0.5329808,-0.010951499,-0.028774329,1.270164132,0.370599896,-0.17008853,0.561690807,-0.335558236,0.413130224,-0.458289444,0.11605949,0.578807294,2.067712307,-0.112632453,-0.515749812,0.006804392,-0.326005697,-0.184568509,1.442778111,-0.146484166,-1.156759262,-0.264722466,-0.780327141,0.36037457,-0.154707238,0.553267539,0.846330404,0.105057605,-0.387984961,0.43629989,0.512706399,-0.130290404,0.047765076,-0.601326644,0.140187189,-0.19631584,-0.879201114,-0.308677465,-1.325671434,0.149870917,-0.481342256,1.114377618,-0.099556968,0.389114261,-0.403005421,0.028722145,0.286557883,0.295779139,-0.012041092,-0.555214882,1.137074947,-0.373446524,0.901213527,0.027964264,-0.238019988,-0.298382819,0.672531724,-0.084321447,-0.2470458,0.271195978,-0.742465615,-0.07127893,0.49217394,0.286208808,-0.25620833,1.805173278,0.188582927,0.7290712,-0.58335495,-0.425568044,-0.445803672,-0.089087248,-0.334349692,-0.055838153,0.935410738,-0.029995307,0.269575059,0.62017417,-0.228114605,0.135938093,-0.536643684
7015,0.027062872,0.690323353,0.790808916,0.167819425,0.944622874,1.070226431,0.489674568,-0.342494845,-0.547949374,-0.019605756,-0.046271071,-0.177399829,-0.033177391,-0.024287632,-0.583350301,0.592578709,-0.180411428,0.26925832,0.287775367,-0.347473562,-0.331735045,-0.949123263,-0.030951565,-1.171877384,-0.396403134,0.883868098,0.277170718,0.043081932,0.824826002,-0.553428173,-0.560200989,0.407732338,-0.659260035,0.321407408,0.263434887,-0.399016172,0.997368991,-0.256029516,-0.53976661,0.078022614,0.376471698,-0.197541699,0.316732228,-0.056986004,0.025105119,-0.817713439,-0.552000761,-0.241574198,0.669101536,0.027596055,0.420684606,0.54694289,-0.071730323,0.170871317,0.848117352,-0.57161355,0.304005533,1.360304236,0.60003835,-0.596808553,0.33741796,-0.007471277,0.772105277,-0.173748359,-0.015379176,-0.252071947,-0.610238075,-1.04603231,0.255831957,0.543649673,0.304680884,-0.209491149,0.051138196,-0.476567537,1.236673474,0.16755493,0.582872748,-0.303917408,-0.469427735,0.245166451,-0.701136112,-0.592269123,-0.328129321,0.106059581,-0.57239598,0.433009654,0.620912552,0.721931577,0.74852109,-0.311993539,-0.613007724,0.209283948,0.010600606,0.23127684,-0.380553603,1.001024961,-0.367352515,-0.901009977,0.259399593,0.015747832,-0.170995072,0.591510117,-0.229069173,-0.428070307,-0.429714829,0.346389681,0.164105192,0.406824023,-0.639285564,-0.834869623,1.015377045,1.427788138,0.70009619,-0.394691229,0.253705442,-0.001768088,-0.403062463,-0.658274412,0.806127667,0.567350507,0.475152582,0.560974956,-0.208860636,-0.470561236,-0.712694705,-0.26643765
8726,-0.106245406,-0.453937829,-0.25947535,-0.421078056,0.101947278,-0.753733993,-0.090222694,-0.305311441,-0.052731678,0.422841936,0.449125081,-0.32634002,1.214816809,0.784606695,0.387947202,-0.097866349,-0.285976052,-0.285122424,0.066646494,0.647445858,-0.139613971,-0.54931283,-0.041880209,-0.808692515,-0.67106998,0.642748237,0.04625437,0.716310203,0.111039668,-0.042716801,0.399284333,-0.261862934,1.309824824,-0.278071135,-0.450992048,-0.076675542,-0.043035787,0.607952952,0.214674532,0.067416348,0.226298615,0.166710824,0.032231588,0.351258248,-0.144368887,1.115407705,0.18964611,-0.719234109,-0.796046019,0.430226833,0.780857921,0.27197051,-0.022245618,0.121668525,0.355801582,-0.002952054,-0.23863405,-0.424630791,0.280142248,0.31727618,-0.366362691,0.373683661,-0.473813534,1.233645678,0.066790774,-0.186621517,0.840940118,0.079829991,-0.48647362,0.392904013,-0.273478121,0.628696203,0.806752861,0.49069491,0.055586964,-0.530001462,-0.507802963,-0.054162771,-0.424851209,-0.10635379,-0.092970073,0.428326845,0.364686847,-0.447608232,-0.220125541,-0.66809243,-0.22405678,1.054331541,-0.08837992,-0.154107466,0.115272939,0.459390491,0.155640408,0.411665648,-0.845737219,0.546350002,-0.213150129,0.408687532,-0.18464002,-0.668899059,0.765607476,-1.302604556,-0.012413934,0.257413357,0.441574901,1.20024991,-0.316392601,0.078476563,0.233848557,-0.07181906,0.439491928,-1.3460989,0.802848995,0.605593801,1.048839688,0.2039866,-0.707413971,0.33506006,1.561438322,0.585104764,-0.340866148,-0.442625016,-0.149404481,0.531257629,-0.581362247,-0.415226907
2185,0.247592807,1.440786362,0.809179425,0.511942208,0.805613101,1.073247194,0.490065396,-0.040475994,0.550345004,-0.147096917,0.388659477,-0.010247445,-0.651761353,-1.119865775,0.321562082,0.703236938,-0.152628839,0.893020213,0.910743117,-0.393429101,-0.400182635,-0.627585351,-0.179692641,-0.441401601,0.339603543,0.948571801,0.228132844,-0.457106739,0.909844875,-0.635149717,-0.240753785,0.460321218,-0.691716313,0.801221073,0.298265427,0.700257897,0.830152273,-0.429939806,-0.602058291,0.353937536,0.381686807,-0.195440859,0.187753215,-0.414628595,0.300495625,-1.111722589,-0.277149796,-0.174869314,1.063218236,0.518893361,-0.335610658,0.658334553,-0.082341783,-0.3651492,-0.524552464,-1.038475752,0.219976276,1.622506142,0.270259827,-0.649713695,0.64399606,0.008291599,0.911294699,-0.30555132,-0.051400706,-0.370489091,-1.643584847,-0.796399951,0.232926324,0.405433148,0.551070929,0.345434219,-0.341786087,-0.597142816,0.872659624,-0.025634002,0.331787944,-0.101359814,-1.053521991,-0.228300422,-0.168037802,-0.662870228,-0.700840831,-0.487822533,-0.747200727,2.420929432,1.017297745,0.773601174,0.365016133,-0.297859043,-0.482190996,0.351995468,-0.273101985,0.326838195,-0.549463093,1.546674967,-0.142203152,-1.168195009,0.605473638,-0.818800151,-0.778516829,0.899101675,-0.430292636,-0.340224892,-0.053003754,0.614399791,-0.659733713,0.331966251,-0.205681443,-0.486442655,1.26354003,1.249192357,0.177371532,-0.843669534,0.810855508,0.313107908,0.716952264,-0.983471036,0.898830175,1.163265944,0.921646178,-0.034625024,0.297113448,-0.787136912,0.410181582,0.617053092
3315,-0.707226813,-0.401220948,-0.442616195,-1.226972342,-0.903877437,0.000507054,-0.955387354,-0.016963046,-0.3827492,-0.740291119,-1.066074371,-0.899715781,-0.644894242,0.466159284,-0.147059411,0.283864737,-0.242389858,-0.107765958,-0.53379637,-0.068552159,-0.110841595,0.005911058,-0.480984926,-0.090929404,-0.699469268,-1.520712376,-2.799156427,-0.873348177,-1.737843514,-0.000788778,0.227145523,-0.982538939,-0.685302734,-2.348340988,-1.39777267,-0.070384249,-0.999945402,0.54456377,-0.00137534,-1.444532514,-0.340883106,-0.329525113,0.144367218,0.002503845,-0.523399293,0.013029829,-0.304884613,0.167056382,-2.364845514,-0.024295531,-0.911074281,0.097368226,-0.31546706,0.000432381,0.272862703,0.013458982,-0.036327869,-2.134889364,0.224464238,-0.161856592,-0.36413911,-0.223579153,-0.68496418,-0.47842288,-1.48545289,0.268283129,-0.026422549,-0.502134383,0.000753038,-0.135119677,-1.925403357,-0.091887929,-0.353236973,0.014777428,-1.842750788,-0.75399667,-0.425439686,0.149965853,0.090285949,-1.69674027,-3.632100821,-0.18700178,0.074135587,0.001172334,-0.040814657,-4.486349106,-0.892384589,-6.693613529,-0.0008828,-0.963955522,-1.178449988,-2.000650168,-0.396161318,0.847902,0.129249424,1.460449934,-0.011169863,-1.025853992,0.069441594,-0.662972868,0.0843805,-1.208360195,0.131407708,-0.267081827,-0.595610142,0.38356036,-0.03777267,-5.516638279,-0.64296031,0.004231277,-0.869207561,-1.794869185,-2.295668364,-0.623086572,-0.589486003,-1.269517899,-0.093313158,-1.070290685,-0.482594997,-3.18024683,-6.715189934,0,0.097013772,-2.2137537,0.288514376,0.325753748
5289,0.035736911,0.564150274,0.269939363,0.497339934,0.700528026,0.382909119,-0.09223152,0.298764527,0.852852941,0.098033875,-0.138236552,0.327667862,-0.334044158,-0.150616497,-0.734239936,0.211611688,0.300647587,1.365061998,0.172288954,0.226347551,-0.378763825,-0.846637845,0.141125068,-0.74275732,-0.154091641,1.286652327,-0.032986466,-0.469878286,-0.162060186,-0.225650072,-0.529656351,0.236377493,-1.150391579,0.513239264,-0.002765881,0.641320288,0.73555094,-0.359143794,-0.319679201,-0.089689046,0.165475249,-0.66099751,-0.066683747,-1.250670075,-0.686439276,-0.786746264,-0.307432532,-0.714960635,1.379718423,-0.328502715,-0.585489929,-0.093312502,-0.149164796,0.252211452,-0.477470756,0.251604259,0.136895865,0.278104037,1.052892327,-0.595803142,0.215355098,-0.017016836,0.443758607,-0.131766051,-0.475497335,-0.539703608,-0.669402838,-0.368266016,0.828152657,-0.099328086,0.806984365,-0.048145071,-0.230773896,-0.399575949,0.31801945,0.509157896,0.246264413,-0.198115557,-0.900264144,-0.752062261,-0.077655979,-0.762866318,-0.376255721,-0.964761019,-0.501627684,0.830312192,0.831654847,0.285505116,0.290049016,-0.490945548,-0.335289061,-0.031402618,0.255902648,0.731240988,-1.227283239,-0.857425094,-0.513778329,1.424126267,0.219598696,-0.687582552,-0.538957417,0.66491276,-0.608554363,-0.420701355,-0.085066453,-0.598795116,-0.211747468,0.163793519,-0.070100233,-0.085793205,0.188257441,1.274136782,-0.932128131,-0.562273324,0.393079698,0.760773122,0.949595749,-0.77726841,0.379958689,0.863021791,-0.423666626,-0.754599929,-0.29541716,-0.065133192,0.302197069,0.934835553
